t,queue_length,active,arrived,handled,completed,timed_out,rejected,avg_latency,slowdown,drop_p
7216,0,30,0,0,3,0,0,80,2.9504535326640755,0
7232,0,27,1,1,3,0,0,144,2.9562384242889075,0
7248,0,25,1,1,2,0,0,168,2.962034451207671,0
7264,0,24,0,0,0,0,0,NaN,2.9678416341014504,0
7280,0,24,1,1,0,0,0,NaN,2.973659993687101,0
7296,0,25,1,1,6,0,0,178.66666666666666,2.9794895507173025,0
7312,0,20,11,11,1,0,0,32,2.9853303259806054,0
7328,0,30,2,2,3,0,0,208,2.9911823403014965,0
7344,0,29,1,1,2,0,0,280,2.997045614540439,0
7360,0,28,3,3,3,0,0,42.666666666666664,3.0029201695939323,0
7376,0,28,1,1,4,0,0,188,3.00880602639457,0
7392,0,25,1,1,2,0,0,392,3.014703205911074,0
7408,0,24,1,1,2,0,0,72,3.0206117291483707,0
7424,0,23,2,2,3,0,0,336,3.0265316171476284,0
7440,0,22,0,0,3,0,0,202.66666666666666,3.032462890986314,0
7456,0,19,3,3,1,0,0,368,3.038405571778255,0
7472,0,21,0,0,1,0,0,176,3.044359680673675,0
7488,0,20,1,1,1,0,0,32,3.050325238859264,0
7504,0,20,1,1,1,0,0,48,3.0563022675582214,0
7520,0,20,3,3,4,0,0,144,3.0622907880303147,0
7536,0,19,1,1,1,0,0,176,3.0682908215719307,0
7552,0,19,7,7,0,0,0,NaN,3.0743023895161286,0
7568,0,26,0,0,0,0,0,NaN,3.0803255132326917,0
7584,0,26,1,1,2,0,0,336,3.086360214128189,0
7600,0,25,0,0,1,0,0,48,3.0924065136460164,0
7616,0,24,0,0,1,0,0,96,3.0984644332664604,0
7632,0,23,1,1,2,0,0,304,3.104533994506747,0
7648,0,22,0,0,2,0,0,272,3.110615218921096,0
7664,0,20,2,2,1,0,0,272,3.116708128100778,0
7680,0,21,3,3,1,0,0,144,3.1228127436741615,0
7696,0,23,0,0,2,0,0,264,3.1289290873067728,0
7712,0,21,4,4,4,0,0,72,3.1350571807013483,0
7728,0,21,4,4,4,0,0,232,3.141197045597883,0
7744,0,21,0,0,1,0,0,192,3.147348703773697,0
7760,0,20,1,1,2,0,0,264,3.1535121770434724,0
7776,0,19,1,1,3,0,0,304,3.1596874872593266,0
7792,0,17,1,1,0,0,0,NaN,3.165874656310846,0
7808,0,18,5,5,1,0,0,16,3.1720737061251563,0
7824,0,22,4,4,1,0,0,816,3.1782846586669726,0
7840,0,25,2,2,1,0,0,128,3.184507535938645,0
7856,0,26,1,1,3,0,0,144,3.1907423599802254,0
7872,0,24,0,0,3,0,0,90.66666666666667,3.196989152869513,0
7888,0,21,0,0,3,0,0,96,3.2032479367221103,0
7904,0,18,1,1,0,0,0,NaN,3.2095187336914823,0
7920,0,19,1,1,2,0,0,192,3.215801565969005,0
7936,0,18,0,0,0,0,0,NaN,3.222096455784022,0
7952,0,18,1,1,2,0,0,192,3.228403425403898,0
7968,0,17,1,1,3,0,0,181.33333333333334,3.234722497134078,0
7984,0,15,2,2,1,0,0,464,3.241053693318134,0
8000,0,16,4,4,3,0,0,74.66666666666667,3.247397036337823,0
8016,0,17,0,0,2,0,0,144,3.25375254861315,0
8032,0,15,2,2,2,0,0,176,3.2601202526024053,0
8048,0,15,1,1,1,0,0,48,3.2665001708022356,0
8064,0,15,2,2,2,0,0,392,3.27289232574769,0
8080,0,15,4,4,0,0,0,NaN,3.279296740012275,0
8096,0,19,1,1,0,0,0,NaN,3.285713436208016,0
8112,0,20,2,2,0,0,0,NaN,3.292142436985502,0
8128,0,22,0,0,0,0,0,NaN,3.2985837650339485,0
8144,0,22,2,2,3,0,0,213.33333333333334,3.3050374430812512,0
8160,0,21,1,1,0,0,0,NaN,3.3115034938940364,0
8176,0,22,0,0,1,0,0,800,3.3179819402777206,0
8192,0,21,3,3,1,0,0,80,3.3244728050765695,0
8208,0,23,2,2,1,0,0,144,3.330976111173737,0
8224,0,24,1,1,1,0,0,240,3.33749188149134,0
8240,0,24,2,2,2,0,0,144,3.3440201389905013,0
8256,0,24,7,7,1,0,0,256,3.350560906671412,0
8272,0,30,1,1,1,0,0,160,3.3571142075733755,0
8288,0,30,2,2,2,0,0,120,3.3636800647748775,0
8304,0,30,7,7,4,0,0,136,3.3702585013936313,0
8320,0,33,0,0,2,0,0,304,3.3768495405866363,0
8336,0,31,1,1,1,0,0,48,3.383453205550235,0
8352,0,31,0,0,3,0,0,69.33333333333333,3.3900695195201624,0
8368,0,28,2,2,2,0,0,280,3.3966985057716093,0
8384,0,28,1,1,2,0,0,184,3.4033401876192744,0
8400,0,27,2,2,0,0,0,NaN,3.409994588417417,0
8416,0,29,0,0,1,0,0,112,3.416661731559919,0
8432,0,28,1,1,2,0,0,208,3.423341640480334,0
8448,0,27,1,1,2,0,0,104,3.430034338651942,0
8464,0,26,0,0,1,0,0,160,3.4367398495878234,0
8480,0,25,4,4,1,0,0,80,3.443458196840881,0
8496,0,28,0,0,2,0,0,232,3.4501894040039307,0
8512,0,26,2,2,3,0,0,298.6666666666667,3.4569334947097348,0
8528,0,25,1,1,4,0,0,120,3.463690492631062,0
8544,0,22,1,1,4,0,0,168,3.470460421480753,0
8560,0,19,3,3,1,0,0,32,3.477243305011762,0
8576,0,21,1,1,2,0,0,48,3.4840391670172295,0
8592,0,20,1,1,0,0,0,NaN,3.4908480313305246,0
8608,0,21,5,5,2,0,0,512,3.497669921825297,0
8624,0,24,1,1,1,0,0,560,3.5045048624155557,0
8640,0,24,3,3,1,0,0,48,3.5113528770557,0
8656,0,26,0,0,1,0,0,48,3.5182139897405906,0
8672,0,25,1,1,2,0,0,128,3.5250882245056085,0
8688,0,24,1,1,1,0,0,128,3.531975605426687,0
8704,0,24,2,2,3,0,0,117.33333333333333,3.538876156620403,0
8720,0,23,0,0,2,0,0,488,3.5457899022440054,0
8736,0,21,1,1,0,0,0,NaN,3.5527168664954853,0
8752,0,22,1,1,0,0,0,NaN,3.55965707361363,0
8768,0,23,1,1,1,0,0,16,3.5666105478780743,0
8784,0,23,2,2,2,0,0,376,3.573577313609363,0
8800,0,23,0,0,1,0,0,192,3.5805573951690013,0
8816,0,22,1,1,2,0,0,488,3.5875508169595207,0
8832,0,21,1,1,1,0,0,64,3.5945576034245303,0
8848,0,21,0,0,0,0,0,NaN,3.601577779048764,0
8864,0,21,1,1,1,0,0,304,3.6086113683581553,0
8880,0,21,0,0,1,0,0,176,3.615658395919878,0
8896,0,20,2,2,1,0,0,224,3.6227188863424153,0
8912,0,21,2,2,1,0,0,80,3.6297928642756063,0
8928,0,22,1,1,1,0,0,288,3.636880354410707,0
8944,0,22,3,3,1,0,0,1024,3.64398138148045,0
8960,0,24,2,2,1,0,0,400,3.6510959702590955,0
8976,0,25,1,1,1,0,0,192,3.65822414556249,0
8992,0,25,2,2,1,0,0,784,3.665365932248133,0
9008,0,26,1,1,1,0,0,64,3.672521355215207,0
9024,0,26,5,5,1,0,0,80,3.679690439404672,0
9040,0,30,0,0,0,0,0,NaN,3.68687320979929,0
9056,0,30,2,2,0,0,0,NaN,3.6940696914236972,0
9072,0,32,0,0,6,0,0,96,3.701279909344465,0
9088,0,26,1,1,0,0,0,NaN,3.7085038886701382,0
9104,0,27,0,0,1,0,0,400,3.7157416545513176,0
9120,0,26,0,0,1,0,0,112,3.7229932321806922,0
9136,0,25,1,1,2,0,0,80,3.7302586467931165,0
9152,0,24,2,2,2,0,0,336,3.7375379236656574,0
9168,0,24,1,1,3,0,0,805.3333333333334,3.744831088117648,0
9184,0,22,3,3,2,0,0,160,3.7521381655107566,0
9200,0,23,8,8,0,0,0,NaN,3.759459181249031,0
9216,0,31,1,1,2,0,0,168,3.7667941607789652,0
9232,0,30,1,1,3,0,0,208,3.7741431295895573,0
9248,0,28,1,1,2,0,0,160,3.781506113212355,0
9264,0,27,1,1,0,0,0,NaN,3.7888831372215255,0
9280,0,28,0,0,1,0,0,192,3.7962742272339067,0
9296,0,27,2,2,2,0,0,80,3.8036794089090673,0
9312,0,27,0,0,2,0,0,88,3.8110987079493674,0
9328,0,25,1,1,1,0,0,144,3.8185321500999976,0
9344,0,25,0,0,4,0,0,284,3.82597976114907,0
9360,0,21,2,2,3,0,0,650.6666666666666,3.8334415669276383,0
9376,0,20,3,3,0,0,0,NaN,3.840917593309786,0
9392,0,23,2,2,1,0,0,448,3.8484078662126637,0
9408,0,24,0,0,3,0,0,218.66666666666666,3.8559124115965586,0
9424,0,21,1,1,1,0,0,256,3.8634312554649464,0
9440,0,21,0,0,1,0,0,64,3.8709644238645464,0
9456,0,20,3,3,1,0,0,32,3.878511942885391,0
9472,0,22,1,1,2,0,0,264,3.886073838660871,0
9488,0,21,4,4,1,0,0,96,3.893650137367794,0
9504,0,24,0,0,0,0,0,NaN,3.9012408652264527,0
9520,0,24,1,1,1,0,0,144,3.9088460485006737,0
9536,0,24,14,14,1,0,0,208,3.9164657134978746,0
9552,0,37,2,2,1,0,0,944,3.9240998865691306,0
9568,0,38,0,0,1,0,0,80,3.93174859410922,0
9584,0,37,1,1,1,0,0,48,3.9394118625566907,0
9600,0,37,1,1,3,0,0,138.66666666666666,3.9470897183939204,0
9616,0,35,1,1,2,0,0,112,3.954782188147163,0
9632,0,34,1,1,3,0,0,224,3.9624892983866196,0
9648,0,32,1,1,2,0,0,848,3.9702110757264846,0
9664,0,31,1,1,3,0,0,144,3.977947546825014,0
9680,0,29,2,2,2,0,0,72,3.9856987383845808,0
9696,0,29,0,0,0,0,0,NaN,3.9934646771517253,0
9712,0,29,0,0,3,0,0,320,4.001245389917225,0
9728,0,26,1,1,0,0,0,NaN,4.009040903516138,0
9744,0,27,1,1,1,0,0,1264,4.016851244827879,0
9760,0,27,1,1,1,0,0,560,4.024676440776267,0
9776,0,27,1,1,2,0,0,240,4.032516518329581,0
9792,0,26,0,0,2,0,0,280,4.040371504500624,0
9808,0,24,1,1,0,0,0,NaN,4.048241426346777,0
9824,0,25,1,1,2,0,0,304,4.056126310970064,0
9840,0,24,1,1,1,0,0,80,4.064026185517201,0
9856,0,24,0,0,0,0,0,NaN,4.071941077179657,0
9872,0,24,1,1,6,0,0,488,4.079871013193724,0
9888,0,19,0,0,2,0,0,216,4.087816020840554,0
9904,0,17,3,3,2,0,0,480,4.095776127446236,0
9920,0,18,4,4,2,0,0,640,4.103751360381844,0
9936,0,20,0,0,0,0,0,NaN,4.1117417470634985,0
9952,0,20,1,1,1,0,0,48,4.119747314952426,0
9968,0,20,1,1,1,0,0,224,4.127768091555014,0
9984,0,20,1,1,4,0,0,360,4.135804104422874,0
10000,0,17,1,1,1,0,0,800,4.143855381152896,0
10016,0,17,1,1,0,0,0,NaN,4.151921949387307,0
10032,0,18,3,3,0,0,0,NaN,4.160003836813739,0
10048,0,21,3,3,1,0,0,48,4.168101071165267,0
10064,0,23,4,4,0,0,0,NaN,4.176213680220487,0
10080,0,27,1,1,1,0,0,208,4.184341691803567,0
10096,0,27,1,1,1,0,0,64,4.192485133784305,0
10112,0,27,1,1,0,0,0,NaN,4.200644034078192,0
10128,0,28,3,3,2,0,0,152,4.208818420646462,0
10144,0,29,1,1,3,0,0,80,4.217008321496153,0
10160,0,27,1,1,1,0,0,96,4.225213764680181,0
10176,0,27,3,3,2,0,0,176,4.233434778297371,0
10192,0,28,4,4,1,0,0,368,4.241671390492542,0
10208,0,31,3,3,0,0,0,NaN,4.249923629456547,0
10224,0,34,2,2,3,0,0,202.66666666666666,4.2581915234263406,0
10240,0,33,4,4,0,0,0,NaN,4.266475100685041,0
10256,0,37,0,0,6,0,0,354.6666666666667,4.274774389561973,0
10272,0,31,4,4,2,0,0,336,4.283089418432749,0
10288,0,33,1,1,2,0,0,128,4.291420215719308,0
10304,0,32,1,1,2,0,0,88,4.299766809889984,0
10320,0,31,0,0,2,0,0,368,4.308129229459568,0
10336,0,29,1,1,1,0,0,160,4.316507502989351,0
10352,0,29,4,4,0,0,0,NaN,4.3249016590872085,0
10368,0,33,1,1,4,0,0,224,4.3333117264076355,0
10384,0,30,2,2,1,0,0,112,4.34173773365181,0
10400,0,31,1,1,1,0,0,48,4.350179709567667,0
10416,0,31,2,2,1,0,0,336,4.358637682949937,0
10432,0,32,2,2,1,0,0,64,4.367111682640224,0
10448,0,33,0,0,0,0,0,NaN,4.375601737527041,0
10464,0,33,2,2,1,0,0,224,4.384107876545895,0
10480,0,34,1,1,2,0,0,480,4.392630128679331,0
10496,0,33,10,10,1,0,0,288,4.4011685229569855,0
10512,0,42,2,2,4,0,0,356,4.409723088455661,0
10528,0,40,0,0,1,0,0,256,4.418293854299376,0
10544,0,39,2,2,1,0,0,48,4.426880849659423,0
10560,0,40,1,1,2,0,0,56,4.43548410375443,0
10576,0,39,1,1,1,0,0,80,4.444103645850415,0
10592,0,39,0,0,2,0,0,152,4.4527395052608565,0
10608,0,37,4,4,1,0,0,400,4.461391711346741,0
10624,0,40,2,2,3,0,0,133.33333333333334,4.470060293516624,0
10640,0,39,1,1,1,0,0,144,4.4787452812266935,0
10656,0,39,4,4,4,0,0,188,4.487446703980818,0
10672,0,39,1,1,1,0,0,64,4.4961645913306265,0
10688,0,39,0,0,5,0,0,316.8,4.5048989728755515,0
10704,0,34,1,1,4,0,0,212,4.513649878262881,0
10720,0,31,0,0,0,0,0,NaN,4.522417337187838,0
10736,0,31,5,5,2,0,0,840,4.531201379393622,0
10752,0,34,2,2,0,0,0,NaN,4.540002034671484,0
10768,0,36,7,7,3,0,0,266.6666666666667,4.548819332860768,0
10784,0,40,1,1,0,0,0,NaN,4.5576533038489835,0
10800,0,41,2,2,4,0,0,76,4.566503977571856,0
10816,0,39,1,1,0,0,0,NaN,4.575371384013394,0
10832,0,40,2,2,2,0,0,144,4.5842555532059395,0
10848,0,40,1,1,1,0,0,80,4.5931565152302385,0
10864,0,40,1,1,4,0,0,292,4.602074300215484,0
10880,0,37,1,1,4,0,0,640,4.611008938339389,0
10896,0,34,9,9,1,0,0,480,4.6199604598282376,0
10912,0,42,0,0,2,0,0,352,4.628928894956952,0
10928,0,40,0,0,3,0,0,288,4.637914274049144,0
10944,0,37,2,2,2,0,0,328,4.646916627477173,0
10960,0,37,1,1,1,0,0,192,4.6559359856622144,0
10976,0,37,0,0,3,0,0,266.6666666666667,4.664972379074306,0
10992,0,34,1,1,2,0,0,96,4.6740258382324225,0
11008,0,33,1,1,3,0,0,613.3333333333334,4.683096393704522,0
11024,0,31,0,0,2,0,0,160,4.692184076107608,0
11040,0,29,1,1,1,0,0,144,4.701288916107793,0
11056,0,29,2,2,3,0,0,176,4.710410944420348,0
11072,0,28,0,0,3,0,0,208,4.7195501918097715,0
11088,0,25,3,3,2,0,0,568,4.728706689089854,0
11104,0,26,2,2,1,0,0,16,4.737880467123709,0
11120,0,27,1,1,1,0,0,880,4.747071556823867,0
11136,0,27,1,1,3,0,0,405.3333333333333,4.756279989152312,0
11152,0,25,19,19,1,0,0,112,4.7655057951205455,0
11168,0,43,2,2,1,0,0,336,4.774749005789659,0
11184,0,44,0,0,1,0,0,416,4.784009652270361,0
11200,0,43,1,1,1,0,0,48,4.793287765723077,0
11216,0,43,1,1,2,0,0,56,4.802583377357973,0
11232,0,42,0,0,4,0,0,164,4.811896518435034,0
11248,0,38,2,2,1,0,0,96,4.82122722026413,0
11264,0,39,1,1,1,0,0,64,4.8305755142050435,0
11280,0,39,3,3,6,0,0,248,4.839941431667565,0
11296,0,36,1,1,6,0,0,184,4.849325004111524,0
11312,0,31,3,3,1,0,0,576,4.858726263046871,0
11328,0,33,0,0,3,0,0,218.66666666666666,4.868145240033718,0
11344,0,30,2,2,5,0,0,336,4.877581966682407,0
11360,0,27,1,1,1,0,0,208,4.887036474653567,0
11376,0,27,0,0,1,0,0,288,4.89650879565817,0
11392,0,26,2,2,1,0,0,288,4.905998961457597,0
11408,0,27,1,1,0,0,0,NaN,4.915507003863698,0
11424,0,28,0,0,2,0,0,200,4.9250329547388265,0
11440,0,26,2,2,2,0,0,288,4.934576845995942,0
11456,0,26,4,4,0,0,0,NaN,4.944138709598625,0
11472,0,30,1,1,1,0,0,336,4.953718577561172,0
11488,0,30,3,3,2,0,0,240,4.9633164819486275,0
11504,0,31,3,3,1,0,0,352,4.972932454876859,0
11520,0,33,1,1,2,0,0,120,4.9825665285126055,0
11536,0,32,3,3,0,0,0,NaN,4.99221873507355,0
11552,0,35,2,2,1,0,0,160,5.001889106828361,0
11568,0,36,2,2,1,0,0,112,5.011577676096767,0
11584,0,37,4,4,1,0,0,176,5.021284475249608,0
11600,0,40,1,1,3,0,0,746.6666666666666,5.031009536708891,0
11616,0,38,1,1,1,0,0,144,5.040752892947858,0
11632,0,38,2,2,2,0,0,312,5.050514576491039,0
11648,0,38,1,1,0,0,0,NaN,5.060294619914312,0
11664,0,39,5,5,1,0,0,208,5.070093055844959,0
11680,0,43,2,2,2,0,0,448,5.079909916961729,0
11696,0,43,2,2,2,0,0,384,5.0897452359949,0
11712,0,43,1,1,2,0,0,48,5.099599045726325,0
11728,0,42,2,2,2,0,0,104,5.10947137898951,0
11744,0,42,5,5,1,0,0,112,5.119362268669652,0
11760,0,46,0,0,1,0,0,272,5.129271747703706,0
11776,0,45,1,1,0,0,0,NaN,5.139199849080457,0
11792,0,46,1,1,3,0,0,522.6666666666666,5.149146605840559,0
11808,0,44,0,0,3,0,0,229.33333333333334,5.159112051076602,0
11824,0,41,3,3,3,0,0,410.6666666666667,5.169096217933172,0
11840,0,41,3,3,1,0,0,288,5.1790991396069055,0
11856,0,43,4,4,1,0,0,352,5.189120849346555,0
11872,0,46,1,1,0,0,0,NaN,5.199161380453043,0
11888,0,47,1,1,1,0,0,64,5.209220766279521,0
11904,0,47,4,4,3,0,0,309.3333333333333,5.219299040231421,0
11920,0,48,1,1,2,0,0,136,5.229396235766529,0
11936,0,47,0,0,1,0,0,80,5.239512386395038,0
11952,0,46,1,1,2,0,0,280,5.249647525679595,0
11968,0,45,2,2,2,0,0,328,5.259801687235382,0
11984,0,45,2,2,0,0,0,NaN,5.269974904730146,0
12000,0,47,2,2,2,0,0,376,5.280167211884284,0
12016,0,47,0,0,1,0,0,128,5.29037864247089,0
12032,0,46,2,2,3,0,0,240,5.300609230315805,0
12048,0,45,0,0,2,0,0,104,5.310859009297697,0
12064,0,43,1,1,2,0,0,456,5.3211280133480985,0
12080,0,42,1,1,1,0,0,496,5.3314162764514705,0
12096,0,42,0,0,4,0,0,212,5.341723832645273,0
12112,0,38,4,4,0,0,0,NaN,5.352050716020004,0
12128,0,42,2,2,1,0,0,144,5.362396960719281,0
12144,0,43,1,1,2,0,0,456,5.372762600939869,0
12160,0,42,5,5,1,0,0,304,5.383147670931766,0
12176,0,46,2,2,1,0,0,64,5.393552204998249,0
12192,0,47,0,0,2,0,0,248,5.403976237495932,0
12208,0,45,1,1,0,0,0,NaN,5.414419802834834,0
12224,0,46,1,1,4,0,0,252,5.424882935478417,0
12240,0,43,1,1,1,0,0,80,5.435365669943666,0
12256,0,43,2,2,3,0,0,341.3333333333333,5.4458680408011375,0
12272,0,42,1,1,1,0,0,112,5.456390082675009,0
12288,0,42,6,6,4,0,0,276,5.466931830243157,0
12304,0,44,2,2,2,0,0,184,5.4774933182371965,0
12320,0,44,1,1,0,0,0,NaN,5.488074581442551,0
12336,0,45,2,2,2,0,0,632,5.4986756546985,0
12352,0,45,1,1,0,0,0,NaN,5.50929657289825,0
12368,0,46,1,1,1,0,0,80,5.51993737098898,0
12384,0,46,1,1,1,0,0,96,5.530598083971904,0
12400,0,46,1,1,2,0,0,168,5.541278746902335,0
12416,0,45,0,0,3,0,0,330.6666666666667,5.55197939488973,0
12432,0,42,2,2,3,0,0,362.6666666666667,5.562700063097758,0
12448,0,41,2,2,2,0,0,232,5.5734407867443565,0
12464,0,41,0,0,0,0,0,NaN,5.584201601101782,0
12480,0,41,1,1,0,0,0,NaN,5.594982541496686,0
12496,0,42,1,1,1,0,0,832,5.605783643310144,0
12512,0,42,0,0,2,0,0,256,5.616604941977732,0
12528,0,40,1,1,2,0,0,928,5.6274464729895906,0
12544,0,39,1,1,2,0,0,120,5.638308271890466,0
12560,0,38,1,1,0,0,0,NaN,5.64919037427977,0
12576,0,39,3,3,0,0,0,NaN,5.660092815811651,0
12592,0,42,0,0,3,0,0,416,5.671015632195033,0
12608,0,39,1,1,1,0,0,208,5.681958859193691,0
12624,0,39,0,0,2,0,0,328,5.692922532626296,0
12640,0,37,2,2,1,0,0,352,5.703906688366473,0
12656,0,38,0,0,0,0,0,NaN,5.714911362342864,0
12672,0,38,2,2,3,0,0,1061.3333333333333,5.725936590539179,0
12688,0,37,2,2,2,0,0,184,5.73698240899426,0
12704,0,37,1,1,1,0,0,704,5.748048853802143,0
12720,0,37,1,1,3,0,0,90.66666666666667,5.759135961112085,0
12736,0,35,4,4,1,0,0,176,5.770243767128665,0
12752,0,38,0,0,1,0,0,752,5.781372308111805,0
12768,0,37,2,2,1,0,0,432,5.7925216203768475,0
12784,0,38,6,6,2,0,0,136,5.803691740294609,0
12800,0,42,3,3,3,0,0,421.3333333333333,5.814882704291419,0
12816,0,42,1,1,2,0,0,80,5.8260945488492135,0
12832,0,41,1,1,0,0,0,NaN,5.837327310505544,0
12848,0,42,0,0,2,0,0,1056,5.8485810258536866,0
12864,0,40,4,4,3,0,0,117.33333333333333,5.859855731542659,0
12880,0,41,10,10,1,0,0,96,5.871151464277284,0
12896,0,50,2,2,2,0,0,152,5.8824682608182695,0
12912,0,50,1,1,2,0,0,288,5.893806157982235,0
12928,0,49,1,1,3,0,0,544,5.905165192641785,0
12944,0,47,0,0,5,0,0,364.8,5.91654540172557,0
12960,0,42,0,0,2,0,0,424,5.927946822218323,0
12976,0,40,4,4,0,0,0,NaN,5.9393694911609325,0
12992,0,44,0,0,1,0,0,96,5.950813445650493,0
13008,0,43,0,0,4,0,0,208,5.962278722840369,0
13024,0,39,10,10,1,0,0,240,5.973765359940239,0
13040,0,48,10,10,0,0,0,NaN,5.985273394216155,0
13056,0,58,0,0,1,0,0,1664,5.99680286299061,0
13072,0,57,3,3,1,0,0,144,6.008353803642574,0
13088,0,59,2,2,2,0,0,184,6.019926253607568,0
13104,0,59,0,0,2,0,0,72,6.03152025037772,0
13120,0,57,6,6,3,0,0,149.33333333333334,6.043135831501797,0
13136,0,60,2,2,0,0,0,NaN,6.054773034585294,0
13152,0,62,1,1,1,0,0,1040,6.066431897290463,0
13168,0,62,4,4,4,0,0,264,6.07811245733639,0
13184,0,62,8,8,9,0,0,206.22222222222223,6.089814752499034,0
13200,0,61,0,0,6,0,0,562.6666666666666,6.101538820611287,0
13216,0,55,2,2,7,0,0,475.42857142857144,6.113284699563039,0
13232,0,50,5,5,0,0,0,NaN,6.125052427301222,0
13248,0,55,3,3,4,0,0,216,6.136842041829867,0
13264,0,54,0,0,4,0,0,132,6.148653581210175,0
13280,0,50,6,6,1,0,0,112,6.16048708356054,0
13296,0,55,0,0,2,0,0,1440,6.17234258705664,0
13312,0,53,7,7,0,0,0,NaN,6.18422012993147,0
13328,0,60,0,0,7,0,0,192,6.196119750475405,0
13344,0,53,2,2,2,0,0,504,6.208041487036256,0
13360,0,53,10,10,0,0,0,NaN,6.219985378019314,0
13376,0,63,2,2,6,0,0,410.6666666666667,6.2319514618874265,0
13392,0,59,1,1,5,0,0,195.2,6.243939777161026,0
13408,0,55,1,1,1,0,0,288,6.255950362418214,0
13424,0,55,0,0,3,0,0,304,6.26798325629479,0
13440,0,52,4,4,5,0,0,124.8,6.280038497484315,0
13456,0,51,0,0,1,0,0,272,6.292116124738182,0
13472,0,50,2,2,5,0,0,579.2,6.304216176865635,0
13488,0,47,0,0,3,0,0,314.6666666666667,6.316338692733867,0
13504,0,44,1,1,4,0,0,400,6.328483711268044,0
13520,0,41,1,1,1,0,0,336,6.340651271451359,0
13536,0,41,1,1,4,0,0,392,6.352841412325115,0
13552,0,38,1,1,1,0,0,672,6.365054172988745,0
13568,0,38,0,0,1,0,0,208,6.377289592599881,0
13584,0,37,1,1,1,0,0,224,6.3895477103744245,0
13600,0,37,1,1,1,0,0,128,6.4018285655865625,0
13616,0,37,0,0,2,0,0,168,6.414132197568858,0
13632,0,35,1,1,1,0,0,320,6.426458645712289,0
13648,0,35,1,1,3,0,0,421.3333333333333,6.438807949466295,0
13664,0,33,2,2,0,0,0,NaN,6.4511801483388505,0
13680,0,35,0,0,0,0,0,NaN,6.463575281896494,0
13696,0,35,1,1,3,0,0,309.3333333333333,6.475993389764401,0
13712,0,33,2,2,1,0,0,592,6.488434511626441,0
13728,0,34,1,1,1,0,0,288,6.500898687225203,0
13744,0,34,1,1,3,0,0,410.6666666666667,6.51338595636208,0
13760,0,32,0,0,3,0,0,293.3333333333333,6.525896358897304,0
13776,0,29,1,1,1,0,0,368,6.538429934750011,0
13792,0,29,0,0,2,0,0,256,6.550986723898286,0
13808,0,27,0,0,2,0,0,528,6.5635667663792105,0
13824,0,25,2,2,1,0,0,112,6.57617010228894,0
13840,0,26,12,12,3,0,0,138.66666666666666,6.588796771782723,0
13856,0,35,1,1,0,0,0,NaN,6.601446815074987,0
13872,0,36,0,0,2,0,0,808,6.614120272439365,0
13888,0,34,1,1,1,0,0,64,6.626817184208758,0
13904,0,34,2,2,1,0,0,80,6.639537590775406,0
13920,0,35,1,1,2,0,0,80,6.652281532590903,0
13936,0,34,3,3,2,0,0,384,6.665049050166281,0
13952,0,35,0,0,1,0,0,448,6.677840184072051,0
13968,0,34,3,3,3,0,0,517.3333333333334,6.690654974938248,0
13984,0,34,1,1,1,0,0,736,6.703493463454502,0
14000,0,34,1,1,3,0,0,128,6.716355690370073,0
14016,0,32,2,2,2,0,0,416,6.729241696493912,0
14032,0,32,0,0,0,0,0,NaN,6.742151522694711,0
14048,0,32,2,2,0,0,0,NaN,6.755085209900949,0
14064,0,34,1,1,1,0,0,160,6.768042799100958,0
14080,0,34,1,1,0,0,0,NaN,6.781024331342953,0
14096,0,35,5,5,1,0,0,128,6.794029847735113,0
14112,0,39,0,0,2,0,0,312,6.80705938944561,0
14128,0,37,3,3,0,0,0,NaN,6.820112997702656,0
14144,0,40,1,1,2,0,0,192,6.833190713794587,0
14160,0,39,2,2,1,0,0,80,6.846292579069869,0
14176,0,40,1,1,2,0,0,256,6.859418634937185,0
14192,0,39,0,0,2,0,0,208,6.872568922865482,0
14208,0,37,3,3,1,0,0,272,6.885743484383996,0
14224,0,39,0,0,2,0,0,224,6.898942361082336,0
14240,0,37,0,0,2,0,0,208,6.912165594610512,0
14256,0,35,2,2,2,0,0,344,6.925413226678993,0
14272,0,35,9,9,2,0,0,160,6.938685299058767,0
14288,0,42,1,1,2,0,0,640,6.951981853581369,0
14304,0,41,2,2,2,0,0,32,6.965302932138961,0
14320,0,41,7,7,3,0,0,282.6666666666667,6.978648576684353,0
14336,0,45,3,3,0,0,0,NaN,6.992018829231076,0
14352,0,48,3,3,2,0,0,192,7.005413731853421,0
14368,0,49,0,0,1,0,0,112,7.018833326686489,0
14384,0,48,1,1,0,0,0,NaN,7.03227765592625,0
14400,0,49,0,0,1,0,0,128,7.0457467618295695,0
14416,0,48,2,2,2,0,0,160,7.059240686714299,0
14432,0,48,2,2,3,0,0,202.66666666666666,7.072759472959286,0
14448,0,47,0,0,3,0,0,613.3333333333334,7.086303163004439,0
14464,0,44,0,0,1,0,0,144,7.099871799350788,0
14480,0,43,2,2,1,0,0,144,7.113465424560511,0
14496,0,44,2,2,0,0,0,NaN,7.127084081257003,0
14512,0,46,1,1,3,0,0,197.33333333333334,7.140727812124919,0
14528,0,44,0,0,2,0,0,392,7.154396659910209,0
14544,0,42,1,1,2,0,0,320,7.168090667420197,0
14560,0,41,1,1,3,0,0,309.3333333333333,7.181809877523608,0
